Country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop,girls_boys
ARG,2006,3702.2,2.58674615280064,160.571475390928,1870.23771360335,175528.289,4.4979746744619,386.178946395984,5.42543495596,214066231199.562,5170.0,15.9,0.881997595035058,39023850.0,1.10057691703307,35745846.6,104.058
ARM,2006,1364.2,7.09805494059462,179.08744585767,829.406640858623,4378.398,1.42626074810316,307.961597993021,7.99134507701,6384457744.44765,1920.0,24.3,0.126796890027256,3069844.0,0.00191395153654891,1965314.1288,103.534
AUS,2006,1054.5,3.52519104218216,177.96581184313,5910.01739306886,377381.971,18.2328628025065,549.038355568622,10.5026549627,749316412099.431,34300.0,5.5,1.47522794532757,20697900.0,1.67910161431236,18292804.02,96.978
AUT,2006,5723.5,0.768551793090167,118.584853969975,4076.09088836795,72126.223,8.70834709741979,253.350108510673,22.9224248821,322340100433.926,39260.0,4.7,0.594877280174632,8282424.0,0.925158319042935,5526033.2928,96.893
AZE,2006,2599.3,-2.78323069711716,266.321183659979,1592.93150491187,39317.574,4.63401995391624,774.7587861910071,7.14790537617,20982270733.2484,1890.0,53.7,1.09858657441812,8484550.0,1.37006240529326,4381421.62,95.037
BEL,2006,8373.3,14.7395784008964,168.097781091374,5509.34389386078,106816.043,10.1267034813753,308.979874515797,0.885070824,399113833060.901,38780.0,4.8,0.659558214980699,10547958.0,0.680111087316922,10265272.7256,97.987
BGD,2006,3761.3,1.12632262688135,145.417048263492,178.339365183579,46644.24,0.327664860170878,267.176328325891,1.64126216308,61901116736.1525,500.0,60.4,1.24803353164368,142353501.0,3.09851038970164,37268146.5618,105.214
BGR,2006,3572.4,23.3598203679615,252.578206069639,2655.4797883367,48943.449,6.35710116352471,604.661053998089,9.06659204501,33209188725.2826,4080.0,15.3,-0.529571958902757,7699020.0,-0.103132080257021,5427809.1,96.614
BHS,2006,2794.1,10.2736767394406,86.3857699772069,2178.56856319392,2137.861,6.59699258792962,261.58749091960595,13.6590924449,6875630000.0,20310.0,16.4,1.46344681728114,324066.0,1.70383154842061,269946.978,100.661
BLR,2006,2555.1,0.957742484509317,310.3120728628,2941.6214744413,61807.285,6.35060724377087,669.9264724827781,7.26798857628,36961918858.7385,3490.0,8.5,-0.441781441853296,9732500.0,0.1382505668876,7067741.5,100.59
BLZ,2006,2244.9,8.9710779942753,90.0553768337027,570.696714512287,407.037,1.35055045688917,213.11552569918499,27.9480497397,1213104430.03398,3650.0,20.0,3.23231991244153,301386.0,4.22340830238693,152802.702,100.147
BOL,2006,2100.0,2.45180476565966,178.693737351411,694.229078960658,10465.618,1.12452996026501,289.45267124827,18.2063961814,11451297465.9489,1120.0,63.9,1.734203421487,9306660.0,2.44815958162417,6017686.356,98.293
BRN,2006,1223.4,0.765769354306188,177.394034433172,8785.17054307526,4822.105,13.0215599067826,262.93707505748597,42.8565873325,11470703002.0769,27570.0,8.0,1.96177757427101,370317.0,2.55863230324048,273812.3898,101.542
BTN,2006,2201.6,0.682041717215714,86.065750206163,312.740391384966,421.705,0.625043539094772,172.011171519858,28.3482511535,897731525.052978,1330.0,67.5,2.30719378313737,674681.0,5.9808177656993,216977.4096,95.24
BWA,2006,568.4,6.67052905675891,86.212272409892,1032.30040428112,4459.072,2.34576267619897,195.905697615469,30.9330883441,11255175568.2467,5600.0,54.9,1.33625602049629,1900905.0,2.65388950807531,1103665.443,100.495
CAN,2006,3046.3,4.71557043081387,230.692945910236,8224.34371649974,548704.211,16.806156727618,471.41291008365,8.03436705166,1278610846644.8,36830.0,6.0,1.03755491209225,32649000.0,1.16232099190777,26184498.0,98.657
CHE,2006,6155.9,11.500219955062,98.1046158876976,3615.26518005103,41877.14,5.5956051990838,151.843549885204,22.8295009542,391233703828.24,58300.0,5.0,0.627558473346134,7483934.0,0.709380378906489,5490213.9824,96.618
CHL,2006,5998.3,4.9725781508652,136.277431935414,1716.80669916594,65697.972,3.98926835470755,316.66188566533197,16.4964330241,146772604312.845,6870.0,9.2,1.01892213168764,16468677.0,1.33804708909402,14472673.3476,98.626
CHN,2006,5313.4,4.57369322979559,306.669604999099,1414.14677655566,6414463.08,4.89272709798477,1061.0289620444698,16.5992984642,2712950560614.04,2050.0,23.5,0.558374367373002,1311020000.0,2.76164586736129,541451260.0,102.744
CMR,2006,1694.0,0.091239922431167,186.557398744899,373.979456101785,4264.721,0.237610159571371,118.53039668823601,9.15394355909,17956985510.833,990.0,141.0,2.22422654659317,17948395.0,3.7230665231445,9893155.324,82.806
COL,2006,3780.0,4.08824839509614,88.3036639146921,677.887585607465,61561.596,1.40884372080719,183.520195784379,20.4102098737,162807996675.12,3440.0,21.9,1.51260423120676,43696540.0,1.91938445313934,32291743.06,104.212
CPV,2006,140.6,11.8979141496239,72.489221662606,213.269993539174,308.028,0.644050289900829,218.90892127734497,2.46891627708,1107887282.28348,2340.0,39.1,1.13211533508211,478267.0,2.41307451560303,278064.4338,103.233
CRI,2006,3758.9,6.52161480767306,106.550750431362,1030.64708271905,7436.676,1.69716601777344,175.45706559736098,20.9152328449,22526464348.0973,5050.0,10.6,1.66624632511596,4381820.0,2.5055023809308,2726368.404,102.056
CYP,2006,1128.5,10.1547953232437,119.773030494297,2202.98739258513,7788.708,7.43004487384954,403.96009266548,10.9794219787371,18424000903.0488,22880.0,4.7,1.51000017320227,1048272.0,1.79818481069114,728549.04,100.742
CZE,2006,4163.0,3.87191634023358,205.921257472194,4463.96112856255,122785.828,11.9567850609409,551.56309478585,15.1247517901,142610569174.655,12890.0,5.0,0.324858239587517,10269134.0,0.324858239587517,7547813.49,100.746
DEU,2006,6486.6,1.94082909322626,127.623881889045,4142.23938829314,811881.134,9.8557430448175,303.658979689937,40.4718162872,2918555186598.11,37400.0,4.6,-0.112770821087222,82376451.0,-0.00383834844172983,60530216.1948,97.878
DJI,2006,1666.6,14.083940136851,91.726052441084,173.610689562234,487.711,0.592110790329277,312.83779553911603,0.00257399975975,768873684.032838,1050.0,96.5,1.87683697714933,823682.0,2.3403372275642,712484.93,75.826
DMA,2006,1785.7,8.20743417656169,76.197595165749,611.353711790393,110.01,1.60131004366812,199.58327248057302,21.6669670691,315659259.259259,4580.0,13.4,-0.326975768155671,68700.0,0.13833231101407,50315.88,98.869
DNK,2006,5778.3,0.881969221656659,108.881759381946,3724.56684160734,54418.28,10.0083792019233,292.57897157158203,4.95136908428,274376889678.112,52250.0,4.7,0.392399093787029,5437272.0,0.694619479579339,4684753.5552,101.459
DOM,2006,3837.5,3.0167292252601,124.444000881911,866.196971043121,20813.892,2.21464788522587,318.172023910771,22.1327798134413,35952845582.5029,3460.0,31.5,1.43624841631652,9398285.0,2.53794185779869,6347601.689,104.045
EAP,2006,4693.27518269526,4.14860883125551,285.060433368102,1235.38907882387,7491421.6400291,3.92818880717429,912.94911149095,14.91197815665,3695224387979.15,1880.03874024876,29.5635263334,0.75970680599238,1907093067.0,2.8827651402858,809568004.9096,101.377
ECA,2006,2192.27170374583,4.52500321544507,304.496812722881,2985.82684426288,2983959.15580769,7.46550050501948,764.737116199517,7.47772506899244,2087509791151.98,4591.61562551193,27.490806736,0.142363449188252,399699813.0,0.288837386358168,253667218.6074,96.443
ECU,2006,2841.7,0.650830482028534,117.784170515103,804.316998575043,29842.046,2.18788012177387,320.393135773787,25.0948480591,41705000000.0,2870.0,24.5,1.57621775894575,13639708.0,2.60860609310933,8764876.3608,100.208
EMU,2006,5402.58182154168,3.9570391531711,127.112216072991,3823.08656047886,2717613.7,8.33683220220061,277.18786888196,15.4347515668467,10760009820809.5,33780.2111503015,4.7924814441,0.54737820598028,325976778.0,0.805471177635894,237419892.1294,99.331
ERI,2006,798.4,0.0371536354849103,263.135946897914,150.01602509946,561.051,0.120764245495483,211.826796962511,4.87368872411,1211186991.86992,250.0,72.0,3.49755623491057,4645837.0,5.74025981365498,921734.0608,71.998
ESP,2006,3036.5,2.52450512899047,114.479609419591,3206.95334421922,350037.152,7.93439235046182,283.236467689805,8.57196821506,1234767751251.03,27470.0,5.5,1.64157112974311,44116441.0,1.82393408245766,33899073.2644,102.607
EST,2006,2209.9,10.7645688313846,204.558357895416,3749.64403924835,16945.207,12.6122919406615,688.051906174137,19.9504884684,16604835552.7034,11430.0,7.8,-0.189616229064446,1343547.0,-0.160801936976313,932690.3274,100.696
ETH,2006,1651.9,3.59561875682648,422.708757178562,291.220791889001,5995.545,0.0788955983455564,114.51744261522501,17.9638378504,15164485977.3608,190.0,118.3,2.30220934922647,75993403.0,4.14841563319998,12462918.092,80.489
FIN,2006,3288.7,3.71672958052339,221.706836434317,7075.65357478959,66075.673,12.5469636182587,393.143556458433,9.06601981663,207796362249.589,41100.0,3.6,0.383777136305104,5266268.0,0.863394362654419,3301950.036,102.058
FJI,2006,2283.3,13.2890222080298,154.261759674284,675.083268320842,1565.809,1.89096861768549,432.100986858372,1.33893875818,3103099942.22992,3630.0,19.2,0.665579014418481,828046.0,1.68399753071842,424953.2072,103.606
FRA,2006,6831.8,3.18440532021066,140.237669496204,4214.82319170016,382281.083,6.02611999082559,200.50402713974398,15.1039691883,2255705477450.04,36740.0,4.5,0.689818961865106,63437350.0,0.976240196601923,48796009.62,99.414
GBR,2006,7277.4,6.30569051992243,108.076178945662,3613.87094700159,543273.384,8.96555355673161,268.123235376787,24.3523783562,2444148618090.22,41070.0,5.9,0.614676968410135,60595632.0,0.703823397313677,54402758.4096,101.804
GEO,2006,1583.8,15.1067360467738,176.094188293988,689.655070486585,5496.833,1.24984834015462,319.13203914361196,3.6512350401,7745401717.71248,1680.0,26.1,0.840264328247988,4398000.0,0.992529298663686,2312468.4,100.177
GHA,2006,1334.4,3.11948258902608,338.801964932596,425.046489587361,9350.85,0.421768854150523,336.18938171279,13.9953782527,20388317031.7218,600.0,83.4,2.42306131910033,22170556.0,3.95931739920485,10761587.8824,94.188
GRC,2006,3918.8,2.0374634577393,105.328933364347,2710.93263105398,97285.51,8.72636310306536,339.04882300174097,13.4867631826,265071896399.759,23480.0,5.2,0.399912003303461,11148460.0,0.730490816753409,6755966.76,98.589
GTM,2006,1499.7,1.9575847458254,151.178597573532,631.284971488858,12288.117,0.942708668970635,225.757591154547,30.5463234879,30231130542.9832,2220.0,37.8,2.46788918316284,13034904.0,3.43774709107145,6212435.2464,92.328
GUY,2006,4488.1,7.02115434865414,251.278222811427,668.1624596931,1525.472,2.0385262474259,766.635786217188,4.93849605043,1458449635.41684,1420.0,36.2,0.279146630110691,748321.0,0.491686561342035,211475.5146,98.696
HIC,2006,4802.11091285368,3.15028135460409,156.654685370487,5203.07529712433,13353377.1819163,12.1950511618233,368.111071162023,13.3744736837154,37858917379903.0,35554.4094673618,7.039590883,0.754957409532111,1094983285.0,1.06999266404215,821558616.9928,99.415
HRV,2006,5419.6,6.94346814351391,125.039342913762,2014.5204954955,23175.44,5.21969369369369,323.98134996886,7.30132227177,49855078905.4096,10850.0,6.5,-0.0450349028102344,4440000.0,0.414086511134442,2520144.0,101.847
HUN,2006,5097.3,17.308404781632,158.598466894345,2713.61860402309,57227.202,5.68216657713896,332.09637730095,5.11631759263,112790698227.102,10830.0,7.9,-0.155716484651578,10071370.0,0.445789088324554,6717603.79,98.785
IDN,2006,4365.8,1.3479426023157,252.349847783184,816.530555927704,338134.07,1.47066895825503,454.5121858097,14.111433813,364570525997.054,1370.0,41.9,1.14404036365813,229918547.0,3.44582714877754,113165908.8334,97.87
IND,2006,2446.5,2.13761233156462,205.403807490015,509.095704524135,1504364.748,1.35551418045856,546.906546841029,5.33465974271,951339358745.926,850.0,70.9,1.38163945975815,1109811147.4504,2.35252087245425,321623270.531126,90.188
IRL,2006,7465.5,-2.48253762295952,87.0099966146107,3456.01983503198,43112.919,10.1195934785502,254.77451992162497,0.954739290528,222473595430.419,45570.0,4.9,2.38548030434921,4260341.0,2.84722254953433,2589435.2598,102.702
IRN,2006,2575.2,0.738767075822985,268.293686294039,2590.22754017216,492349.755,6.97556253863055,722.523160007559,7.07982273031,222880533511.287,2940.0,31.4,1.21169496598512,70582086.0,1.98596923315832,47586442.3812,98.119
ISR,2006,2397.6,10.4876031237978,122.027129984496,2964.01037753236,65778.646,9.32541021024427,383.92343444883795,18.742814883,145843619552.045,21130.0,5.3,1.76780587358185,7053700.0,1.789637551433,6462599.94,100.536
ITA,2006,5316.0,2.09334594942356,108.198385019059,3089.50607109602,468268.566,7.94463279598641,278.231024090603,9.90922569225,1863380936371.36,32190.0,4.3,0.569041311563499,58941499.0,0.805448041051576,39938759.7224,99.133
JOR,2006,966.5,22.6519652538498,270.40123555523,1236.47661188369,20733.218,3.74448582264764,818.8699917424769,9.41169759351,15645466528.1045,2750.0,24.5,2.2926519087766,5537000.0,2.3437244328694,4337685.8,102.701
JPN,2006,5852.5,-0.155494364249186,131.528368506334,4068.51785434735,1231770.969,9.64158997620464,311.69645673845696,16.3046454256,4362589532154.19,38590.0,3.6,-0.0133057304846711,127756000.0,0.22882513841637,84523369.6,100.075
KAZ,2006,1170.0,7.75045482897389,420.920208501542,4010.77424119346,192121.464,12.5503264451432,1317.1237537618601,2.52093453333,81003864915.5147,3860.0,37.4,1.05767130866502,15308085.0,1.54684069779044,8783779.173,98.743
KEN,2006,1646.7,0.225198581909926,334.615827735502,466.850504261685,9574.537,0.262022129256198,187.804770190279,11.6105308417,22502239913.4547,580.0,94.6,2.56785025208045,36540948.0,4.00672399729044,7673599.08,96.062
KGZ,2006,2550.6,6.422443742837,294.067233108664,518.931260954142,5170.47,0.995834055584445,564.317834355669,6.94174544294,2834168889.42019,500.0,42.9,0.940445802797842,5192100.0,1.38637742247432,1867079.16,100.539
KHM,2006,2533.0,6.64257882502482,221.130966593573,365.058844837674,4074.037,0.301425863080802,182.58588554127002,23.97928683,7274424518.56763,520.0,67.8,1.17820216011111,13515884.0,4.27690085674498,2746427.6288,89.226
KOR,2006,6401.4,0.376812348650962,185.103219668424,4421.0523220904,470820.798,9.74844810236661,408.153760475153,2.39759546759,951773478984.908,18950.0,5.2,0.329756092869298,48297000.0,0.601663317618787,39130229.4,97.027
KWT,2006,3025.0,0.119440939506831,221.884136824127,10963.5793541067,71950.207,30.5983467159074,619.258321577375,1.58637195821,101561153806.389,41230.0,11.6,3.78889876529464,2351441.0,3.8092425757605,2311936.7912,102.133
LAC,2006,3255.26445903156,2.29886179233087,135.973565705823,1237.73786520418,1449594.436,2.60536158080461,288.237483543544,20.7937511452076,3141727359667.6,5050.51223420146,25.6080918152,1.22469905876883,556388966.0,1.69669970024199,433249629.208,101.697
LBN,2006,2682.4,11.9201175676739,121.815902523728,1161.81158215937,15027.366,3.66748595531326,384.535770257363,0.477329080462,22437147595.3566,5710.0,24.8,1.10523038448391,4097457.0,1.24370259677856,3553314.7104,102.924
LBY,2006,622.6,3.65410788381743,205.898653657033,2991.69270843054,53780.222,9.12497671257188,628.012500908213,0.111253678279,56484375000.0,8410.0,20.4,2.12687853697702,5893738.0,2.36037196255591,4548786.9884,105.404
LIC,2006,1930.10547404113,2.18744029173118,308.84648773051,344.267731954471,218076.49,0.297389915123965,304.62021007826,10.5348111319238,260313951197.357,361.137676311841,118.542676411,2.10846074730568,733301564.409459,3.73439258492793,195181108.382922,89.309
LMC,2006,2534.84843033259,2.95435911748039,238.724052846811,648.912379870755,3304999.46921683,1.4244887807908,525.548411195163,9.52458979686937,2514315550326.64,1038.46403464228,76.8617746233,1.54901345413458,2320130220.59891,2.75280850003728,877133441.31616,90.812
LMY,2006,2887.95337950901,3.37470073611911,241.252443189378,1092.62340607289,15399030.5013459,2.83122715240336,646.5397556035671,12.1604535038914,11602170756313.8,1999.17638645849,70.1006399257,1.25492304238959,5438995062.00837,2.40368142811052,2377697339.16248,94.694
LTU,2006,1929.3,6.1159081111868,162.005254384908,2497.61761795973,14293.966,4.21143802654149,273.170353984558,4.458784485,30088510798.0993,8410.0,8.5,-0.594033871331414,3394082.0,-0.414015820916608,2264531.5104,99.721
LUX,2006,5596.7,305.222741384893,129.454468824193,9137.12426238318,11312.695,23.9352716778416,339.114123026009,19.7944721965,42552321358.4548,67760.0,3.7,1.59505191774492,472637.0,1.4500192599803,390776.2716,102.86
LVA,2006,2263.9,8.34811199753409,134.918056411646,1987.35111112665,7590.69,3.31768466765853,225.232252439505,17.807870381,19935046397.2163,8120.0,12.0,-0.547636087056129,2287948.0,-0.488829851900657,1556719.8192,99.652
MDA,2006,2537.7,7.03310022907932,379.47003442918,941.704689975234,4994.454,1.39295109217073,561.30462610109,1.3752244033,3408454197.89191,1030.0,21.6,-0.269110341330034,3585520.0,-0.928556913858129,1517392.064,102.707
MEX,2006,3213.6,2.10569134032716,125.577139335559,1589.58836459975,441653.48,4.09563146688413,323.554006079752,10.7343770312,952276430546.773,8450.0,20.8,1.26122258329107,107835259.0,1.6536364289045,82601808.394,101.165
MIC,2006,3061.09941502585,3.39875176147395,239.919468188177,1179.27098922572,15181436.2575759,3.22618467720481,657.16400844342,12.4636480579602,11331148534355.1,2252.63366938029,57.4829490361,1.12319727141193,4705693497.59891,2.28633794969404,2182516230.77956,95.773
MNA,2006,2486.65086021122,4.02671612501548,216.814818610694,1299.49198480805,1136439.97,3.67771034614095,617.911016953856,4.0250985386684,739795076898.17,2452.44888191267,38.7166796639,1.78344988178509,309007470.148506,2.28050884012791,175977294.402634,92.481
MNG,2006,1098.0,10.1292201672729,362.134917546131,1108.96107529653,9442.525,3.65402572535653,1193.23422096632,13.387541137,3395917892.19257,1110.0,41.1,1.43446400437272,2584143.0,1.71625355328741,1469343.7098,105.596
MOZ,2006,779.8,2.1663655778125,578.450385316066,410.61400166606,1980.18,0.0930057049586134,131.021313573363,15.8272739453,7096128500.86122,310.0,154.3,2.47719299441237,21290952.0,4.71288370454001,7511447.8656,84.718
MUS,2006,7793.1,1.6406364992261,89.3586665734716,936.162945026565,3777.01,3.01440477834167,287.731097386759,4.48344575935,6507112279.85467,5530.0,15.7,0.779896912018563,1252987.0,0.921640380115883,530765.2932,100.333
MYS,2006,3389.4,3.88192352134191,200.346130423318,2403.37046688769,179418.976,6.74855334255588,562.562687177933,17.8828407627,156523433242.507,5610.0,7.7,1.84510085399926,26586287.0,3.19686989469937,18216923.8524,103.06
NAM,2006,423.9,-0.387047150658861,132.658599905263,725.878187697561,2852.926,1.34657539483814,246.094743682438,14.4555226216,7980502215.65731,3760.0,53.9,1.84361736442622,2118653.0,3.48253508842506,755935.3904,103.774
NGA,2006,1507.4,3.30530740140067,404.671295678417,733.489523038816,92225.05,0.643405418258328,354.97126553958003,12.8448710943,146867334823.519,840.0,159.1,2.48322599027319,143338939.0,4.02964856003134,67254630.1788,84.204
NIC,2006,1902.2,5.48339375028422,259.37588722858,622.993934497819,4239.052,0.771644883150661,321.264887360308,36.7228365552,5230337507.40833,940.0,32.4,1.2674994424028,5493527.0,1.76714359390724,3086263.4686,102.151
NLD,2006,7854.1,1.04088503487118,129.703959019768,4700.18324247477,166841.166,10.2067866826468,281.661495587243,12.3638381841,677691901432.745,43390.0,5.1,0.160613668857538,16346101.0,0.83167372409012,13197841.9474,97.79
NOR,2006,3674.4,2.14353346138401,121.20417466653,5817.36837802748,44257.023,9.49583569082346,197.844601353144,14.4202411504,336731931773.353,68360.0,3.9,0.805392739160981,4660677.0,0.882982294327225,3605499.7272,100.061
NZL,2006,7112.2,4.12661925660695,157.538912522525,4025.86842231038,33553.05,8.01822157434402,313.766316898626,25.8471849272,110562659390.364,25630.0,6.5,1.21898486028427,4184600.0,1.35809918830745,3612146.72,103.115
PAK,2006,2554.0,3.35137254901961,220.179701296069,492.510073038928,145854.925,0.903051967403011,403.715016853892,10.2938055471,127500000000.0,780.0,92.3,1.79157207291049,161513324.0,2.98782672564827,57046506.0368,77.853
PAN,2006,2146.1,14.9215148509074,87.2851684601178,853.507408980135,6824.287,2.07136593614427,211.831230492705,18.6760933537,17137000000.0,4940.0,22.3,1.72246189481603,3294583.0,2.84606922150862,2358921.428,101.301
PER,2006,3520.4,3.7555666092766,69.8557014773257,475.394172915204,35346.213,1.26841750241967,186.384687583136,13.6213951801,92303809835.527,2950.0,25.9,1.11004165219985,27866387.0,1.25058981307334,19840867.544,99.006
PHL,2006,3180.8,2.39013403899673,141.437917072054,445.942632418569,67630.481,0.776324297612587,246.22380468815,10.8505447906,122210719245.942,1310.0,33.4,1.81844861776328,87116275.0,2.99176158653503,55266564.86,102.475
POL,2006,2598.2,5.81730786465382,173.632715001076,2544.04126113587,319410.368,8.37440371343721,571.5593042818709,21.8332981041,341670072522.16,8340.0,7.2,-0.0633705742926632,38141267.0,-0.160979171598204,23433994.4448,99.087
PRT,2006,3122.5,5.45538535485054,108.385673239518,2333.47659524294,59108.373,5.58450981940874,259.390155325856,5.91945640312,201060414656.88,18650.0,4.6,0.330466689892584,10584344.0,1.40110375145576,6162205.0768,101.396
PRY,2006,2422.6,1.86842130467918,175.006558096333,699.041723051155,3986.029,0.663387642739228,166.08048448481,5.44529282184,9275210016.39174,1400.0,28.4,1.86091641446863,6008597.0,2.88133343189283,3551080.827,99.321
ROM,2006,3102.2,9.29002758892597,181.77891281204,1841.86169083772,102001.272,4.72497916171206,466.32251452329,7.10980896245,122641508767.76,4870.0,18.9,-0.216116691485534,21587666.0,0.118518311248894,11631434.4408,99.927
RUS,2006,1886.8,3.00035465434084,365.475156894732,4706.47578245614,1669603.435,11.7165153333333,909.8305138786579,9.02111418671,989930542278.685,5820.0,15.5,-0.455103183541881,142500000.0,-0.482541789832841,103854000.0,98.634
SAS,2006,2552.84405056616,2.19659524980599,202.995331263264,470.846685142191,1713919.13,1.14773973053683,501.350668544578,6.10354856591906,1187617767382.32,793.509520307476,74.6337726954,1.4607353152051,1493299468.85986,2.58909708378745,430980035.919248,89.651
SDN,2006,644.7,9.71082883384359,227.682388691372,398.7771918248,11683.062,0.296759971353912,169.435515699019,4.89501738007,36393186003.6832,760.0,107.2,2.46455712804727,39368726.0,4.59848873154681,16408884.9968,89.289
SEN,2006,879.0,2.34925527560084,147.475178085312,246.488466096527,4789.102,0.428764133627956,256.53154471988597,24.0891625445,9378279041.45491,830.0,90.6,2.70090215502644,11169549.0,3.32395713009002,4675573.2114,92.456
SLB,2006,3374.8,7.46124743662657,56.6519658177,122.153209109731,179.683,0.372014492753623,172.53212159359,0.0931345122308,456735444.86792,960.0,29.6,2.76989386576599,483000.0,4.63474977357329,83655.6,93.991
SLV,2006,2802.9,0.0939764978341982,131.941245854651,779.66254598948,6486.923,1.06789643306505,180.718679571202,0.648105654311,18653600000.0,2980.0,21.8,0.395447938011121,6074487.0,0.895865996468717,3650766.687,98.253
SSA,2006,1242.98190706479,2.14258982339601,320.27358282163,669.079477431221,637809.575454934,0.824569359577329,450.32538636897704,11.6667957697797,755140389607.199,887.42856331859,135.002197044,2.49331523418104,773506277.0,3.92867053424284,274255156.1156,86.999
SUR,2006,4128.7,-7.6624294992309,224.859161113513,1414.10500422845,2438.555,4.82965382154945,767.97119275793,11.439635169,2132482915.71754,3750.0,33.4,1.1191036595403,504913.0,1.57812971191918,374847.4112,109.323
SVK,2006,3974.1,6.03407561421423,197.300173382843,3457.42977392366,38928.872,7.22053771101395,412.04404296076,23.4816602704,69057257558.6501,12470.0,9.6,0.081793144735628,5391409.0,0.295088639749797,3036441.5488,100.256
SVN,2006,5107.8,1.66700995867722,147.208971375443,3648.40188791689,16230.142,8.08729921449742,326.313557317924,12.1322667553,38951918416.4502,19580.0,3.9,0.31911453657107,2006868.0,-0.288790071067147,987379.056,99.745
SWE,2006,4292.1,7.13838551967583,163.018023046017,5529.07795326361,49559.505,5.45779171973365,160.916236643531,11.3219033608,399075661572.866,45680.0,3.5,0.623768043674374,9080505.0,0.718622212512679,7662130.119,99.554
SWZ,2006,1413.8,4.53356070846102,80.9746174886631,363.277153625076,1015.759,0.908872015490281,202.58792237849,3.01742720381,2669670497.78964,2400.0,109.1,1.14241294149273,1117604.0,2.29754129714433,272471.8552,95.074
SYR,2006,2002.2,1.97703014826033,279.940831015889,1191.22677982358,68220.868,3.61704509381883,850.013302702574,0.638015049861,33332825024.4379,1640.0,18.5,2.0386,18860939.311092,2.65516288262446,10098146.9071587,95.078
TGO,2006,1130.6,3.51076918686139,490.306092244458,428.192476258194,1221.111,0.220819406037135,252.85147700849598,11.2566735641,2202809610.79457,380.0,111.3,2.22837040655863,5529908.0,3.96754467774556,2245142.648,75.429
THA,2006,2963.7,4.56467150210206,209.851939620329,1459.39901376684,283987.148,4.22120119031964,606.980852364576,19.590347452,207088920189.904,2830.0,14.9,0.862704478051801,67276383.0,1.90983446478134,21959011.4112,102.131
TJK,2006,2158.7,11.9646345236838,235.402982658099,372.709794909569,2420.22,0.370935749039716,234.282497779946,4.13661079139,2830236053.84429,400.0,73.2,1.10025294157051,6524634.0,1.17598183576138,1723808.3028,87.79
TUN,2006,1245.1,10.562107033996,124.771085854257,841.348453282517,23127.769,2.28357003919865,338.651021825067,1.29637703154,30962208865.5147,3040.0,20.3,0.981309562931118,10127900.0,1.59199848374905,6654030.3,103.481
TUR,2006,2658.6,3.80203360461454,111.406027750343,1347.09270179584,261570.777,3.7873932406996,313.22152952973596,1.89159100713,530900094504.725,7470.0,25.1,1.34157536461881,69063538.0,2.02275673393049,46797453.3488,90.077
TZA,2006,1338.1,2.81231244794729,414.196661597376,446.872951791508,5379.489,0.134744556785936,124.891751370067,27.324760074,14331230928.9879,390.0,97.4,2.77483384103211,39923609.0,4.57668439129994,9837177.2576,96.336
UKR,2006,2427.7,5.20077992770416,486.636133578183,2935.20868175965,327796.797,7.00603890975736,1161.55001446054,3.50887183529,107753069306.931,1950.0,14.9,-0.676092034711338,46787750.0,-0.58763559373792,31750167.15,98.686
UMC,2006,3540.87913291761,3.52534418518295,240.366055341425,1690.51390758054,11876092.5938633,4.97831799657744,706.5731899799899,13.6198483286606,8816023288576.96,3433.35562383191,24.7756645105,0.712472278181437,2385563277.0,1.97527149006913,1305382789.4634,101.819
URY,2006,4457.4,7.54203958453535,95.0993691831829,958.122062498152,6648.271,2.00583472571449,199.091143568713,0.250941702392,19802235564.2642,5440.0,13.3,0.264131585457667,3314466.0,0.37276820667974,3052623.186,105.662
USA,2006,6400.1,1.82324050329179,177.815764061766,7691.69468138905,5514775.631,18.469206012867,426.969103016844,14.8141724844,13336200000000.0,46240.0,7.9,0.95567955880514,298593000.0,1.3262791182369,242158923.0,100.16
UZB,2006,4111.9,1.02049826342892,869.565125647175,1844.5153629492,115345.485,4.35499343044197,2053.08694392218,2.25544398782,17030896203.1963,600.0,55.9,1.20955637927821,26485800.0,1.31848885192371,9730882.92,97.437
VEN,2006,3413.7,-0.276873152699856,240.468931569352,2578.08608634531,153595.962,5.68221530834967,530.004118707635,53.7498250426,183477522123.894,6090.0,20.7,1.69381754364663,27031000.0,2.0615047752345,25041518.4,102.997
WLD,2006,3285.98791144815,3.20290509580443,189.918784515189,1801.23795239553,30136400.0,4.61225893315031,502.19754762567203,12.4774586388956,49454706869830.8,7617.69686250676,64.185779928,1.1707915340462,6533978347.00837,2.05784699762954,3199255956.15528,95.356
ZAF,2006,3159.0,-0.0703538213270881,305.038227586876,2738.41792282935,405709.546,8.49992677706409,946.825017861027,6.85955008126,261007039378.852,5480.0,75.8,1.1218495016456,47730946.0,1.9280345868568,28533559.5188,99.642
ARG,2007,4352.4,2.48234159979244,148.847886257457,1867.24018904053,183727.701,4.66692219526354,372.025788739014,5.42543495596,260768703249.434,6050.0,15.3,0.878198237305119,39368066.0,1.09630083194113,36139884.588,104.501
